,symbol,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
661,BNGO,2018-09-05,6.25,6.35,6.25,6.34,6.34,31800.0,31800.0,0.09,1.44,6.31333,"September 05, 18",0.0144
662,BNGO,2018-09-04,6.25,6.35,6.22,6.29,6.29,20800.0,20800.0,0.04,0.64,6.28667,"September 04, 18",0.0064
663,BNGO,2018-08-31,6.23,6.23,6.15,6.2,6.2,15900.0,15900.0,-0.03,-0.482,6.19333,"August 31, 18",-0.00482
664,BNGO,2018-08-30,6.4,6.49,6.11,6.17,6.17,22500.0,22500.0,-0.23,-3.594,6.25667,"August 30, 18",-0.03594
665,BNGO,2018-08-29,6.09,6.5,5.91,6.25,6.25,81700.0,81700.0,0.16,2.627,6.22,"August 29, 18",0.02627
666,BNGO,2018-08-28,6.05,6.09,5.4,5.97,5.97,31300.0,31300.0,-0.08,-1.322,5.82,"August 28, 18",-0.01322
667,BNGO,2018-08-27,6.5,6.5,6.0,6.15,6.15,35200.0,35200.0,-0.35,-5.385,6.21667,"August 27, 18",-0.05385
668,BNGO,2018-08-24,6.58,6.6,6.3,6.36,6.36,29900.0,29900.0,-0.22,-3.343,6.42,"August 24, 18",-0.03343
669,BNGO,2018-08-23,6.79,6.79,6.3,6.35,6.35,27400.0,27400.0,-0.44,-6.48,6.48,"August 23, 18",-0.0648
670,BNGO,2018-08-22,6.44,6.55,6.18,6.3,6.3,45600.0,45600.0,-0.14,-2.174,6.34333,"August 22, 18",-0.02174
671,BNGO,2018-08-21,6.0,6.74,5.7,6.15,6.15,272800.0,272800.0,0.15,2.5,6.19667,"August 21, 18",0.025
