,symbol,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
717,DAC,2018-06-14,18.9,18.9,18.200001,18.200001,18.200001,893.0,893.0,-0.7,-3.704,18.43333,"June 14, 18",-0.03704
718,DAC,2018-06-13,18.9,18.9,18.200001,18.9,18.9,1957.0,1957.0,0.0,0.0,18.66667,"June 13, 18",0.0
719,DAC,2018-06-12,18.200001,18.9,18.200001,18.9,18.9,2200.0,2200.0,0.7,3.846,18.66667,"June 12, 18",0.03846
720,DAC,2018-06-11,18.200001,18.9,17.5,18.200001,18.200001,3379.0,3379.0,0.0,0.0,18.2,"June 11, 18",0.0
721,DAC,2018-06-08,18.9,18.9,18.200001,18.620001,18.620001,1921.0,1921.0,-0.28,-1.481,18.57333,"June 08, 18",-0.01481
722,DAC,2018-06-07,18.200001,18.9,17.5,18.200001,18.200001,4671.0,4671.0,0.0,0.0,18.2,"June 07, 18",0.0
723,DAC,2018-06-06,18.9,19.32,17.5,18.9,18.9,5229.0,5229.0,0.0,0.0,18.57333,"June 06, 18",0.0
724,DAC,2018-06-05,19.6,20.16,18.200001,18.9,18.9,1543.0,1543.0,-0.7,-3.571,19.08667,"June 05, 18",-0.03571
725,DAC,2018-06-04,19.6,20.299999,19.6,19.6,19.6,2179.0,2179.0,0.0,0.0,19.83333,"June 04, 18",0.0
726,DAC,2018-06-01,20.299999,21.0,19.6,19.74,19.74,6550.0,6550.0,-0.56,-2.759,20.11333,"June 01, 18",-0.02759
727,DAC,2018-05-31,19.6,20.299999,18.9,20.299999,20.299999,2571.0,2571.0,0.7,3.571,19.83333,"May 31, 18",0.03571
728,DAC,2018-05-30,17.5,19.6,17.5,18.9,18.9,7407.0,7407.0,1.4,8.0,18.66667,"May 30, 18",0.08
729,DAC,2018-05-29,17.5,18.200001,17.5,17.780001,17.780001,550.0,550.0,0.28,1.6,17.82667,"May 29, 18",0.016
730,DAC,2018-05-25,18.200001,18.200001,17.5,17.780001,17.780001,686.0,686.0,-0.42,-2.308,17.82667,"May 25, 18",-0.02308
731,DAC,2018-05-24,17.5,18.200001,17.5,18.200001,18.200001,2236.0,2236.0,0.7,4.0,17.96667,"May 24, 18",0.04
732,DAC,2018-05-23,18.200001,18.200001,17.5,17.5,17.5,400.0,400.0,-0.7,-3.846,17.73333,"May 23, 18",-0.03846
733,DAC,2018-05-22,18.200001,18.200001,17.5,17.5,17.5,614.0,614.0,-0.7,-3.846,17.73333,"May 22, 18",-0.03846
734,DAC,2018-05-21,18.200001,18.200001,17.5,17.5,17.5,2371.0,2371.0,-0.7,-3.846,17.73333,"May 21, 18",-0.03846
735,DAC,2018-05-18,18.200001,18.200001,17.5,18.200001,18.200001,2000.0,2000.0,0.0,0.0,17.96667,"May 18, 18",0.0
736,DAC,2018-05-17,17.5,18.200001,17.5,17.780001,17.780001,3636.0,3636.0,0.28,1.6,17.82667,"May 17, 18",0.016
737,DAC,2018-05-16,17.5,18.200001,17.5,17.5,17.5,1550.0,1550.0,0.0,0.0,17.73333,"May 16, 18",0.0
738,DAC,2018-05-15,17.5,18.200001,17.5,18.200001,18.200001,1350.0,1350.0,0.7,4.0,17.96667,"May 15, 18",0.04
739,DAC,2018-05-14,18.200001,18.200001,17.5,17.5,17.5,536.0,536.0,-0.7,-3.846,17.73333,"May 14, 18",-0.03846
740,DAC,2018-05-11,18.200001,18.200001,17.5,18.200001,18.200001,757.0,757.0,0.0,0.0,17.96667,"May 11, 18",0.0
741,DAC,2018-05-10,18.200001,18.200001,17.5,17.5,17.5,1407.0,1407.0,-0.7,-3.846,17.73333,"May 10, 18",-0.03846
742,DAC,2018-05-09,18.200001,18.200001,17.5,17.5,17.5,1900.0,1900.0,-0.7,-3.846,17.73333,"May 09, 18",-0.03846
743,DAC,2018-05-08,16.1,18.200001,15.4,18.200001,18.200001,7614.0,7614.0,2.1,13.043,17.26667,"May 08, 18",0.13043
744,DAC,2018-05-07,16.799999,16.799999,15.4,16.1,16.1,3457.0,3457.0,-0.7,-4.167,16.1,"May 07, 18",-0.04167
745,DAC,2018-05-04,16.1,16.799999,16.1,16.799999,16.799999,1350.0,1350.0,0.7,4.348,16.56667,"May 04, 18",0.04348
746,DAC,2018-05-03,16.1,16.799999,16.1,16.799999,16.799999,1007.0,1007.0,0.7,4.348,16.56667,"May 03, 18",0.04348
747,DAC,2018-05-02,16.1,16.799999,15.4,16.799999,16.799999,2614.0,2614.0,0.7,4.348,16.33333,"May 02, 18",0.04348
748,DAC,2018-05-01,16.1,16.1,15.4,16.1,16.1,5143.0,5143.0,0.0,0.0,15.86667,"May 01, 18",0.0
749,DAC,2018-04-30,16.1,16.1,14.7,15.4,15.4,1571.0,1571.0,-0.7,-4.348,15.4,"April 30, 18",-0.04348
750,DAC,2018-04-27,15.4,16.1,15.26,16.1,16.1,1029.0,1029.0,0.7,4.545,15.82,"April 27, 18",0.04545
751,DAC,2018-04-26,16.1,16.379999,15.4,15.4,15.4,3029.0,3029.0,-0.7,-4.348,15.72667,"April 26, 18",-0.04348
752,DAC,2018-04-25,15.4,16.1,15.4,16.1,16.1,1657.0,1657.0,0.7,4.545,15.86667,"April 25, 18",0.04545
753,DAC,2018-04-24,16.1,16.1,14.7,15.4,15.4,2579.0,2579.0,-0.7,-4.348,15.4,"April 24, 18",-0.04348
754,DAC,2018-04-23,16.1,16.1,15.4,16.1,16.1,1379.0,1379.0,0.0,0.0,15.86667,"April 23, 18",0.0
755,DAC,2018-04-20,16.1,16.1,15.4,15.82,15.82,1607.0,1607.0,-0.28,-1.739,15.77333,"April 20, 18",-0.01739
756,DAC,2018-04-19,16.1,16.1,15.4,16.1,16.1,1114.0,1114.0,0.0,0.0,15.86667,"April 19, 18",0.0
757,DAC,2018-04-18,15.12,16.1,14.7,15.82,15.82,4264.0,4264.0,0.7,4.63,15.54,"April 18, 18",0.0463
758,DAC,2018-04-17,14.7,15.4,14.7,14.7,14.7,5086.0,5086.0,0.0,0.0,14.93333,"April 17, 18",0.0
759,DAC,2018-04-16,16.1,16.1,14.7,14.7,14.7,2236.0,2236.0,-1.4,-8.696,15.16667,"April 16, 18",-0.08696
760,DAC,2018-04-13,16.1,16.1,15.4,16.1,16.1,1071.0,1071.0,0.0,0.0,15.86667,"April 13, 18",0.0
761,DAC,2018-04-12,15.4,16.799999,14.7,15.4,15.4,3029.0,3029.0,0.0,0.0,15.63333,"April 12, 18",0.0
762,DAC,2018-04-11,16.1,16.1,15.4,16.1,16.1,1436.0,1436.0,0.0,0.0,15.86667,"April 11, 18",0.0
763,DAC,2018-04-10,15.4,16.1,14.7,15.12,15.12,3021.0,3021.0,-0.28,-1.818,15.30667,"April 10, 18",-0.01818
764,DAC,2018-04-09,16.1,16.1,14.7,14.7,14.7,5100.0,5100.0,-1.4,-8.696,15.16667,"April 09, 18",-0.08696
765,DAC,2018-04-06,16.1,16.1,14.7,16.1,16.1,1943.0,1943.0,0.0,0.0,15.63333,"April 06, 18",0.0
766,DAC,2018-04-05,16.1,16.1,15.4,15.4,15.4,2029.0,2029.0,-0.7,-4.348,15.63333,"April 05, 18",-0.04348
767,DAC,2018-04-04,16.1,16.799999,14.7,15.4,15.4,5529.0,5529.0,-0.7,-4.348,15.63333,"April 04, 18",-0.04348
768,DAC,2018-04-03,18.200001,18.200001,16.1,16.799999,16.799999,8993.0,8993.0,-1.4,-7.692,17.03333,"April 03, 18",-0.07692
769,DAC,2018-04-02,17.5,18.200001,17.5,18.200001,18.200001,1336.0,1336.0,0.7,4.0,17.96667,"April 02, 18",0.04
770,DAC,2018-03-29,17.5,18.200001,17.360001,17.5,17.5,4529.0,4529.0,0.0,0.0,17.68667,"March 29, 18",0.0
771,DAC,2018-03-28,17.5,18.200001,17.5,17.5,17.5,1786.0,1786.0,0.0,0.0,17.73333,"March 28, 18",0.0
772,DAC,2018-03-27,18.200001,18.200001,17.5,17.5,17.5,2429.0,2429.0,-0.7,-3.846,17.73333,"March 27, 18",-0.03846
773,DAC,2018-03-26,18.200001,18.200001,17.5,17.780001,17.780001,1571.0,1571.0,-0.42,-2.308,17.82667,"March 26, 18",-0.02308
774,DAC,2018-03-23,18.200001,18.200001,17.5,17.5,17.5,1379.0,1379.0,-0.7,-3.846,17.73333,"March 23, 18",-0.03846
775,DAC,2018-03-22,18.200001,18.200001,17.5,17.780001,17.780001,1271.0,1271.0,-0.42,-2.308,17.82667,"March 22, 18",-0.02308
776,DAC,2018-03-21,17.5,18.200001,17.5,18.200001,18.200001,1571.0,1571.0,0.7,4.0,17.96667,"March 21, 18",0.04
777,DAC,2018-03-20,18.200001,18.200001,17.5,17.5,17.5,2243.0,2243.0,-0.7,-3.846,17.73333,"March 20, 18",-0.03846
778,DAC,2018-03-19,18.200001,18.200001,17.5,17.5,17.5,864.0,864.0,-0.7,-3.846,17.73333,"March 19, 18",-0.03846
779,DAC,2018-03-16,17.5,18.200001,17.5,18.200001,18.200001,864.0,864.0,0.7,4.0,17.96667,"March 16, 18",0.04
780,DAC,2018-03-15,17.5,18.200001,17.5,17.5,17.5,2114.0,2114.0,0.0,0.0,17.73333,"March 15, 18",0.0
781,DAC,2018-03-14,18.200001,18.200001,17.5,17.780001,17.780001,500.0,500.0,-0.42,-2.308,17.82667,"March 14, 18",-0.02308
782,DAC,2018-03-13,17.5,18.200001,17.5,17.5,17.5,2014.0,2014.0,0.0,0.0,17.73333,"March 13, 18",0.0
783,DAC,2018-03-12,18.200001,18.200001,17.5,18.200001,18.200001,1807.0,1807.0,0.0,0.0,17.96667,"March 12, 18",0.0
784,DAC,2018-03-09,18.200001,18.200001,17.5,17.5,17.5,264.0,264.0,-0.7,-3.846,17.73333,"March 09, 18",-0.03846
785,DAC,2018-03-08,18.200001,18.200001,17.5,17.5,17.5,5636.0,5636.0,-0.7,-3.846,17.73333,"March 08, 18",-0.03846
786,DAC,2018-03-07,18.200001,18.200001,17.5,18.200001,18.200001,2800.0,2800.0,0.0,0.0,17.96667,"March 07, 18",0.0
787,DAC,2018-03-06,18.200001,18.200001,17.5,17.5,17.5,1129.0,1129.0,-0.7,-3.846,17.73333,"March 06, 18",-0.03846
788,DAC,2018-03-05,18.200001,18.9,17.5,18.200001,18.200001,4736.0,4736.0,0.0,0.0,18.2,"March 05, 18",0.0
789,DAC,2018-03-02,18.9,18.9,18.200001,18.200001,18.200001,864.0,864.0,-0.7,-3.704,18.43333,"March 02, 18",-0.03704
790,DAC,2018-03-01,18.9,18.9,17.5,18.200001,18.200001,2007.0,2007.0,-0.7,-3.704,18.2,"March 01, 18",-0.03704
